Operatore,Data,StatoAttivazione,Comune,Provincia,Identificatore
TELECOM ITALIA MOBILE,31/03/2008,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,3478310572
TELECOM ITALIA MOBILE,01/09/2008,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,3478311448
TELECOM ITALIA MOBILE,01/09/2008,REALIZZATO,LUSEVERA,UD,2400055808
TELECOM ITALIA MOBILE,01/09/2008,REALIZZATO,LUSEVERA,UD,904441934
TELECOM ITALIA MOBILE,01/09/2008,REALIZZATO,LUSEVERA,UD,1335658265
TELECOM ITALIA MOBILE,01/09/2008,REALIZZATO,LUSEVERA,UD,1741975956
TELECOM ITALIA MOBILE,01/09/2008,REALIZZATO,TRIESTE,UD,3667890997
TELECOM ITALIA MOBILE,17/09/2008,REALIZZATO,TRIESTE,UD,3883456020
TELECOM ITALIA MOBILE,17/09/2008,REALIZZATO,TRIESTE,UD,3883456133
TELECOM ITALIA MOBILE,17/09/2008,REALIZZATO,TRIESTE,UD,2272874793
TELECOM ITALIA MOBILE,10/10/2008,REALIZZATO,TRIESTE,UD,1737549146
TELECOM ITALIA MOBILE,10/10/2008,REALIZZATO,TRIESTE,UD,2315673198
TELECOM ITALIA MOBILE,10/10/2008,REALIZZATO,TRIESTE,UD,3913323711
TELECOM ITALIA MOBILE,10/10/2008,REALIZZATO,TRIESTE,UD,1805687611
TELECOM ITALIA MOBILE,04/11/2008,REALIZZATO,TRIESTE,UD,1881209455
TELECOM ITALIA MOBILE,04/11/2008,REALIZZATO,TRIESTE,UD,3913323712
TELECOM ITALIA MOBILE,04/11/2008,REALIZZATO,TRIESTE,UD,3913323716
TELECOM ITALIA MOBILE,04/11/2008,REALIZZATO,TRIESTE,UD,1737155046
TELECOM ITALIA MOBILE,04/11/2008,REALIZZATO,PORDENONE,UD,1769168450
TELECOM ITALIA MOBILE,04/11/2008,REALIZZATO,PORDENONE,UD,3375721799
TELECOM ITALIA MOBILE,05/11/2008,REALIZZATO,PORDENONE,UD,1988956326
TELECOM ITALIA MOBILE,05/11/2008,REALIZZATO,PORDENONE,UD,3283148873
TELECOM ITALIA MOBILE,05/11/2008,REALIZZATO,PORDENONE,UD,1668705262
TELECOM ITALIA MOBILE,05/11/2008,REALIZZATO,PORDENONE,UD,2354675382
TELECOM ITALIA MOBILE,05/11/2008,REALIZZATO,PORDENONE,UD,2354677080
TELECOM ITALIA MOBILE,05/11/2008,REALIZZATO,PORDENONE,UD,1736726398
TELECOM ITALIA MOBILE,21/11/2008,REALIZZATO,PORDENONE,UD,1733045752
TELECOM ITALIA MOBILE,21/11/2008,REALIZZATO,PORDENONE,UD,3528310739
TELECOM ITALIA MOBILE,21/11/2008,REALIZZATO,PORDENONE,UD,1781441684
TELECOM ITALIA MOBILE,21/11/2008,REALIZZATO,PORDENONE,UD,2354643963
TELECOM ITALIA MOBILE,21/11/2008,REALIZZATO,PORDENONE,UD,3918728118
TELECOM ITALIA MOBILE,21/11/2008,REALIZZATO,PORDENONE,UD,3913323710
TELECOM ITALIA MOBILE,22/12/2008,REALIZZATO,PORDENONE,UD,1691783894
TELECOM ITALIA MOBILE,22/12/2008,REALIZZATO,SAN DANIELE DEL FRIULI,UD,2354576357
TELECOM ITALIA MOBILE,22/12/2008,REALIZZATO,ANDREIS,UD,2354594109
TELECOM ITALIA MOBILE,22/12/2008,REALIZZATO,ANDREIS,UD,2354597474
TELECOM ITALIA MOBILE,22/12/2008,REALIZZATO,ANDREIS,UD,1207049385
TELECOM ITALIA MOBILE,22/12/2008,REALIZZATO,ANDREIS,UD,1710276468
TELECOM ITALIA MOBILE,30/01/2009,REALIZZATO,GEMONA DEL FRIULI,UD,2354570325
TELECOM ITALIA MOBILE,30/01/2009,REALIZZATO,GEMONA DEL FRIULI,UD,2535331109
TELECOM ITALIA MOBILE,30/01/2009,REALIZZATO,GEMONA DEL FRIULI,UD,3980420730
TELECOM ITALIA MOBILE,21/04/2009,REALIZZATO,GEMONA DEL FRIULI,UD,3980420733
TELECOM ITALIA MOBILE,21/04/2009,REALIZZATO,GEMONA DEL FRIULI,UD,3980420734
TELECOM ITALIA MOBILE,21/04/2009,REALIZZATO,GEMONA DEL FRIULI,UD,3980420735
TELECOM ITALIA MOBILE,21/04/2009,REALIZZATO,GEMONA DEL FRIULI,UD,3980420736
TELECOM ITALIA MOBILE,21/04/2009,REALIZZATO,GEMONA DEL FRIULI,UD,3980420737
TELECOM ITALIA MOBILE,21/04/2009,REALIZZATO,GEMONA DEL FRIULI,UD,3980420738
TELECOM ITALIA MOBILE,29/05/2009,REALIZZATO,GEMONA DEL FRIULI,UD,3980420739
TELECOM ITALIA MOBILE,29/05/2009,REALIZZATO,GEMONA DEL FRIULI,UD,3980420740
TELECOM ITALIA MOBILE,29/05/2009,REALIZZATO,GEMONA DEL FRIULI,UD,3980420741
TELECOM ITALIA MOBILE,29/05/2009,REALIZZATO,FIUME VENETO,UD,3980420742
TELECOM ITALIA MOBILE,29/05/2009,REALIZZATO,FIUME VENETO,UD,3980420743
TELECOM ITALIA MOBILE,29/05/2009,REALIZZATO,FIUME VENETO,TS,3980420744
TELECOM ITALIA MOBILE,08/07/2009,REALIZZATO,PASIANO DI PORDENONE,TS,3980420745
TELECOM ITALIA MOBILE,08/07/2009,REALIZZATO,PASIANO DI PORDENONE,TS,3980420746
TELECOM ITALIA MOBILE,08/07/2009,REALIZZATO,PASIANO DI PORDENONE,TS,3980420747
TELECOM ITALIA MOBILE,08/07/2009,REALIZZATO,PASIANO DI PORDENONE,TS,3980420748
TELECOM ITALIA MOBILE,09/07/2009,REALIZZATO,PASIANO DI PORDENONE,TS,3980420749
TELECOM ITALIA MOBILE,09/07/2009,REALIZZATO,PASIANO DI PORDENONE,TS,3980420750
TELECOM ITALIA MOBILE,21/07/2009,REALIZZATO,PASIANO DI PORDENONE,TS,3980420751
TELECOM ITALIA MOBILE,21/07/2009,REALIZZATO,PASIANO DI PORDENONE,TS,3980420752
TELECOM ITALIA MOBILE,21/07/2009,REALIZZATO,PASIANO DI PORDENONE,TS,3980420753
TELECOM ITALIA MOBILE,21/07/2009,REALIZZATO,PASIANO DI PORDENONE,TS,1703435383
TELECOM ITALIA MOBILE,30/10/2009,REALIZZATO,PASIANO DI PORDENONE,TS,1703435399
TELECOM ITALIA MOBILE,30/10/2009,REALIZZATO,PASIANO DI PORDENONE,TS,1703435425
TELECOM ITALIA MOBILE,30/10/2009,REALIZZATO,SAN DANIELE DEL FRIULI,TS,1703435474
TELECOM ITALIA MOBILE,30/10/2009,DA REALIZZARE,SAN DANIELE DEL FRIULI,TS,1703435616
TELECOM ITALIA MOBILE,30/10/2009,DA REALIZZARE,SAN DANIELE DEL FRIULI,UD,1703435832
TELECOM ITALIA MOBILE,30/10/2009,DA REALIZZARE,SAN DANIELE DEL FRIULI,UD,1703435837
TELECOM ITALIA MOBILE,30/10/2009,DA REALIZZARE,SAN DANIELE DEL FRIULI,UD,1704726769
TELECOM ITALIA MOBILE,30/10/2009,DA REALIZZARE,SAN DANIELE DEL FRIULI,UD,3528221200
TELECOM ITALIA MOBILE,30/10/2009,DA REALIZZARE,SAN DANIELE DEL FRIULI,UD,3528221201
TELECOM ITALIA MOBILE,30/10/2009,DA REALIZZARE,SAN DANIELE DEL FRIULI,UD,1729237373
TELECOM ITALIA MOBILE,25/11/2009,DA REALIZZARE,SAN DANIELE DEL FRIULI,UD,1743375760
TELECOM ITALIA MOBILE,25/11/2009,DA REALIZZARE,SAN DANIELE DEL FRIULI,UD,900594278
TELECOM ITALIA MOBILE,17/12/2009,DA REALIZZARE,SAN DANIELE DEL FRIULI,UD,900594282
TELECOM ITALIA MOBILE,17/12/2009,DA REALIZZARE,RAGOGNA,UD,2927011990
TELECOM ITALIA MOBILE,17/12/2009,DA REALIZZARE,RAGOGNA,UD,3918726260
TELECOM ITALIA MOBILE,17/12/2009,DA REALIZZARE,RAGOGNA,UD,3918726261
TELECOM ITALIA MOBILE,17/12/2009,DA REALIZZARE,RAGOGNA,UD,3918726262
TELECOM ITALIA MOBILE,17/12/2009,DA REALIZZARE,RAGOGNA,UD,3918726263
TELECOM ITALIA MOBILE,23/12/2009,DA REALIZZARE,RAGOGNA,UD,3918726264
TELECOM ITALIA MOBILE,23/12/2009,DA REALIZZARE,RAGOGNA,UD,3918726265
TELECOM ITALIA MOBILE,23/12/2009,DA REALIZZARE,RAGOGNA,UD,3918726266
TELECOM ITALIA MOBILE,23/12/2009,DA REALIZZARE,RAGOGNA,UD,3918726267
TELECOM ITALIA MOBILE,10/05/2010,DA REALIZZARE,RAGOGNA,UD,3918726268
TELECOM ITALIA MOBILE,10/05/2010,DA REALIZZARE,RAGOGNA,UD,3918726271
TELECOM ITALIA MOBILE,10/05/2010,DA REALIZZARE,RAGOGNA,UD,3918726292
TELECOM ITALIA MOBILE,10/05/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,UD,3918726297
TELECOM ITALIA MOBILE,10/05/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,UD,1740750965
TELECOM ITALIA MOBILE,10/05/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,UD,1740751055
TELECOM ITALIA MOBILE,08/06/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,PN,3913323706
TELECOM ITALIA MOBILE,08/06/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,PN,3913323707
TELECOM ITALIA MOBILE,08/06/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,PN,3913323709
TELECOM ITALIA MOBILE,08/06/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,PN,3913323708
TELECOM ITALIA MOBILE,08/06/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,PN,618440235
TELECOM ITALIA MOBILE,08/06/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,PN,618440259
TELECOM ITALIA MOBILE,20/09/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,PN,618440255
TELECOM ITALIA MOBILE,20/09/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,PN,618440256
TELECOM ITALIA MOBILE,20/09/2010,DA REALIZZARE,SAN DORLIGO DELLA VALLE,UD,618440257
TELECOM ITALIA MOBILE,20/09/2010,DA REALIZZARE,SESTO AL REGHENA,UD,618440258
TELECOM ITALIA MOBILE,20/09/2010,DA REALIZZARE,SESTO AL REGHENA,UD,618440262
TELECOM ITALIA MOBILE,20/09/2010,DA REALIZZARE,SESTO AL REGHENA,UD,618440264
TELECOM ITALIA MOBILE,07/10/2010,DA REALIZZARE,SESTO AL REGHENA,UD,618440265
TELECOM ITALIA MOBILE,16/10/2010,DA REALIZZARE,SESTO AL REGHENA,UD,618440266
TELECOM ITALIA MOBILE,16/10/2010,DA REALIZZARE,SESTO AL REGHENA,UD,618440267
TELECOM ITALIA MOBILE,16/11/2010,DA REALIZZARE,SESTO AL REGHENA,UD,618440273
TELECOM ITALIA MOBILE,07/12/2010,DA REALIZZARE,SESTO AL REGHENA,UD,618440275
TELECOM ITALIA MOBILE,07/12/2010,DA REALIZZARE,SESTO AL REGHENA,UD,618440292
TELECOM ITALIA MOBILE,07/12/2010,DA REALIZZARE,SESTO AL REGHENA,UD,618440293
TELECOM ITALIA MOBILE,07/12/2010,REALIZZATO,SESTO AL REGHENA,UD,618440291
TELECOM ITALIA MOBILE,07/12/2010,REALIZZATO,SESTO AL REGHENA,UD,618440300
TELECOM ITALIA MOBILE,23/12/2010,REALIZZATO,PRATA DI PORDENONE,UD,618440301
TELECOM ITALIA MOBILE,23/12/2010,REALIZZATO,PRATA DI PORDENONE,UD,618440314
TELECOM ITALIA MOBILE,23/12/2010,REALIZZATO,PRATA DI PORDENONE,UD,618440316
TELECOM ITALIA MOBILE,23/12/2010,REALIZZATO,PRATA DI PORDENONE,UD,618440317
TELECOM ITALIA MOBILE,23/12/2010,REALIZZATO,PRATA DI PORDENONE,UD,618440331
TELECOM ITALIA MOBILE,23/12/2010,REALIZZATO,PRATA DI PORDENONE,UD,618440332
TELECOM ITALIA MOBILE,17/01/2011,REALIZZATO,PRATA DI PORDENONE,UD,618440338
TELECOM ITALIA MOBILE,17/01/2011,REALIZZATO,PRATA DI PORDENONE,UD,618440339
TELECOM ITALIA MOBILE,17/01/2011,REALIZZATO,PRATA DI PORDENONE,UD,618440340
TELECOM ITALIA MOBILE,17/01/2011,REALIZZATO,PRATA DI PORDENONE,UD,618440341
TELECOM ITALIA MOBILE,17/01/2011,REALIZZATO,PRATA DI PORDENONE,UD,618440342
TELECOM ITALIA MOBILE,17/01/2011,REALIZZATO,PRATA DI PORDENONE,UD,618440346
TELECOM ITALIA MOBILE,17/01/2011,REALIZZATO,SAN VITO AL TAGLIAMENTO,UD,618440345
TELECOM ITALIA MOBILE,17/01/2011,REALIZZATO,SAN VITO AL TAGLIAMENTO,UD,618440350
TELECOM ITALIA MOBILE,17/01/2011,REALIZZATO,SAN VITO AL TAGLIAMENTO,UD,618440351
TELECOM ITALIA MOBILE,19/01/2011,REALIZZATO,SAN VITO AL TAGLIAMENTO,UD,618442103
TELECOM ITALIA MOBILE,19/01/2011,REALIZZATO,SAN VITO AL TAGLIAMENTO,UD,618442104
TELECOM ITALIA MOBILE,19/01/2011,REALIZZATO,SAN VITO AL TAGLIAMENTO,UD,618440347
TELECOM ITALIA MOBILE,19/01/2011,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,UD,618442155
TELECOM ITALIA MOBILE,20/01/2011,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,UD,618442154
TELECOM ITALIA MOBILE,20/01/2011,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,UD,618442156
TELECOM ITALIA MOBILE,20/01/2011,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,UD,618442157
TELECOM ITALIA MOBILE,20/01/2011,DA REALIZZARE,SAN MARTINO AL TAGLIAMENTO,UD,574960616
TELECOM ITALIA MOBILE,20/01/2011,DA REALIZZARE,SAN MARTINO AL TAGLIAMENTO,TS,559990911
TELECOM ITALIA MOBILE,20/01/2011,DA REALIZZARE,SAN MARTINO AL TAGLIAMENTO,TS,633365814
TELECOM ITALIA MOBILE,27/01/2011,DA REALIZZARE,SAN MARTINO AL TAGLIAMENTO,TS,900594303
TELECOM ITALIA MOBILE,27/01/2011,DA REALIZZARE,SAN MARTINO AL TAGLIAMENTO,TS,900594347
TELECOM ITALIA MOBILE,27/01/2011,DA REALIZZARE,SAN MARTINO AL TAGLIAMENTO,TS,900594367
TELECOM ITALIA MOBILE,27/01/2011,DA REALIZZARE,SAN MARTINO AL TAGLIAMENTO,TS,1153797444
TELECOM ITALIA MOBILE,27/01/2011,DA REALIZZARE,SAN MARTINO AL TAGLIAMENTO,TS,1174511203
TELECOM ITALIA MOBILE,27/01/2011,DA REALIZZARE,ERTO E CASSO,TS,1207257702
TELECOM ITALIA MOBILE,28/01/2011,DA REALIZZARE,ERTO E CASSO,TS,1212713207
TELECOM ITALIA MOBILE,04/03/2014,DA REALIZZARE,ERTO E CASSO,TS,442582179
TELECOM ITALIA MOBILE,05/03/2014,DA REALIZZARE,ERTO E CASSO,TS,559990931
TELECOM ITALIA MOBILE,05/03/2014,DA REALIZZARE,ERTO E CASSO,TS,1286802567
TELECOM ITALIA MOBILE,05/03/2014,DA REALIZZARE,ERTO E CASSO,TS,1299426855
TELECOM ITALIA MOBILE,05/03/2014,REALIZZATO,ERTO E CASSO,TS,1319053347
TELECOM ITALIA MOBILE,05/03/2014,REALIZZATO,ERTO E CASSO,UD,1425035205
TELECOM ITALIA MOBILE,05/03/2014,REALIZZATO,FONTANAFREDDA,UD,1555734832
TELECOM ITALIA MOBILE,05/03/2014,REALIZZATO,FONTANAFREDDA,UD,1555734852
TELECOM ITALIA MOBILE,05/03/2014,REALIZZATO,FONTANAFREDDA,UD,1555734863
TELECOM ITALIA MOBILE,05/03/2014,REALIZZATO,FONTANAFREDDA,UD,1555734872
TELECOM ITALIA MOBILE,05/03/2014,REALIZZATO,FONTANAFREDDA,UD,1555734879
TELECOM ITALIA MOBILE,05/03/2014,REALIZZATO,FONTANAFREDDA,UD,1555734891
TELECOM ITALIA MOBILE,05/03/2014,REALIZZATO,FONTANAFREDDA,UD,1555734923
TELECOM ITALIA MOBILE,06/03/2014,REALIZZATO,FONTANAFREDDA,GO,1555734980
TELECOM ITALIA MOBILE,06/03/2014,REALIZZATO,FONTANAFREDDA,GO,1555735048
TELECOM ITALIA MOBILE,06/03/2014,REALIZZATO,SACILE,GO,1555735060
TELECOM ITALIA MOBILE,06/03/2014,REALIZZATO,SACILE,GO,1555735133
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,SACILE,GO,1555735154
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,SACILE,GO,1555735180
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,SACILE,GO,1555735191
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,SACILE,UD,1555735198
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,SACILE,UD,1555735207
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,SACILE,UD,1555735236
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,SACILE,UD,1555735252
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,1555735296
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,1706520085
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,1728533021
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,1737737719
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,1737737720
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,1737737721
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,1937452368
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,1207257660
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,1953832117
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,2382071297
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,2383710159
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,AVIANO,UD,1226967497
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,1737724334
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,3913323714
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,1226777297
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,428640285
TELECOM ITALIA MOBILE,07/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,616883951
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,907233219
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,270476469
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,368338942
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,1892270596
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,1800209065
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,2511044467
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,2192666404
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,2354702951
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,2654004544
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,1737742183
TELECOM ITALIA MOBILE,10/03/2014,REALIZZATO,LIGNANO SABBIADORO,UD,2105782354
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,1719067609
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,2354809396
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,2680858527
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,2680858530
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,2680858533
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,PN,1467621371
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,PN,2422567961
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,PN,2384571997
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,PN,2384571998
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,1171034594
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,2380351722
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,2413458047
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,2413469011
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,2460122757
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,3781867061
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,768167218
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,2119249530
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,1815398957
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,1815398958
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,1815340210
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,1914010844
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,2390160525
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,1398910030
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,767820037
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,2483369811
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,762015196
TELECOM ITALIA MOBILE,21/07/2014,REALIZZATO,ZOPPOLA,UD,767820035
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,ZOPPOLA,UD,1801311991
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,ZOPPOLA,UD,1760417559
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,SGONICO,UD,1989309687
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,SGONICO,UD,1364794150
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,SGONICO,UD,1747932615
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,SGONICO,UD,1454335312
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,SGONICO,UD,3015288870
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,SGONICO,UD,2916593641
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,SGONICO,UD,2916593642
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,SGONICO,UD,2916593643
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,SGONICO,UD,1801356337
TELECOM ITALIA MOBILE,28/07/2014,REALIZZATO,SGONICO,UD,1418891021
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,SGONICO,UD,1418832440
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,SGONICO,UD,2165213510
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,CORDENONS,UD,2329199726
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,CORDENONS,UD,2126725990
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,CORDENONS,UD,2126725994
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,CORDENONS,UD,2126725999
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,CORDENONS,UD,1668738439
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,CORDENONS,UD,1668738440
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,CORDENONS,UD,1459776879
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,CORDENONS,UD,1459781387
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,CORDENONS,UD,2126687649
TELECOM ITALIA MOBILE,29/07/2014,REALIZZATO,CORDENONS,UD,2197502501
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,CORDENONS,UD,1572497975
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,CORDENONS,UD,3985631644
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,3985631648
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,3985631655
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,1808620439
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,1808620441
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,1808620445
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,1573786194
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,1573786639
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,3777937395
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,2131328232
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,2131328314
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,1460121864
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,SESTO AL REGHENA,UD,2121663608
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARVISIO,UD,2121663619
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARVISIO,UD,2121663626
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARVISIO,UD,2121663629
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARVISIO,UD,1459792770
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARVISIO,UD,1457078677
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARVISIO,UD,1379239337
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARCENTO,UD,1753685945
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARCENTO,UD,1379239402
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARCENTO,UD,1379239376
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARCENTO,UD,2352399174
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARCENTO,UD,2376076572
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARCENTO,UD,2473341800
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARCENTO,UD,2431355270
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARCENTO,UD,3807159603
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARCENTO,UD,2121663607
TELECOM ITALIA MOBILE,04/08/2014,REALIZZATO,TARCENTO,UD,2906497689
