PROGR,DATA_AGGIORNAMENTO,ID_BENEFICIARIO,BENEFICIARIO,TIPOLOGIA_BENEFICIARIO,CODICE_FISCALE,PARTITA_IVA
104042,17/10/2016 05:22:00 PM,10869,COMUNE DI RODIGO,AMMINISTRAZIONE LOCALE,80005810207,
222888,02/10/2017 03:49:00 PM,10251,ACQUAFREDDA,AMMINISTRAZIONE LOCALE,00000000000,
29563,05/03/2014 06:21:00 PM,781744,UC TERRE VISCONTEE BASSO PAVESE,AMMINISTRAZIONE LOCALE,02352680181,02352680181
51555,17/11/2014 05:49:00 PM,10302,CHIARI,AMMINISTRAZIONE LOCALE,00606990174,
133362,15/09/2016 12:04:00 PM,11283,COMUNE DI SARTIRANA LOMELLINA,AMMINISTRAZIONE LOCALE,00464360189,00464360189
13207,17/07/2013 12:42:00 PM,10740,Comune di Cremosano,AMMINISTRAZIONE LOCALE,00308190198,00308190198
54307,05/12/2014 10:36:00 AM,10319,ERBUSCO,AMMINISTRAZIONE LOCALE,00759960172,
134630,26/07/2016 12:41:00 PM,11014,COMUNE DI LODI,AMMINISTRAZIONE LOCALE,84507570152,
7789,10/06/2013 06:08:00 PM,,COMUNE DI MERATE,AMMINISTRAZIONE LOCALE,00703920132,
135201,03/08/2016 12:57:00 PM,,COMUNE DI VARESE,AMMINISTRAZIONE LOCALE,00441340122,00441340122
99717,26/11/2015 05:51:00 PM,831032,UC Alpi Orobie Bresciane,AMMINISTRAZIONE LOCALE,03241670987,03241670988
102896,15/12/2015 04:27:00 PM,11602,PROVINCIA DI BRESCIA,AMMINISTRAZIONE LOCALE,80008750178,
85744,29/07/2015 03:34:00 PM,,CUNARDO,AMMINISTRAZIONE LOCALE,00489260125,
222495,29/09/2017 04:11:00 PM,11175,CASTELLETTO DI BRANDUZZO,AMMINISTRAZIONE LOCALE,00000000000,
86051,29/07/2015 03:34:00 PM,,POGGIO RUSCO,AMMINISTRAZIONE LOCALE,00402030209,
51246,17/11/2014 05:47:00 PM,11390,TALAMONA,AMMINISTRAZIONE LOCALE,00120480140,
23740,21/10/2013 11:16:00 AM,,COMUNE DI COMO,AMMINISTRAZIONE LOCALE,80005370137,
104040,25/08/2016 04:02:00 PM,10863,COMUNE DI PORTO MANTOVANO,AMMINISTRAZIONE LOCALE,80002770206,
97565,20/11/2015 03:35:00 PM,10134,COMUNE DI MADONE,AMMINISTRAZIONE LOCALE,00575780168,
51340,17/11/2014 05:49:00 PM,10004,ALBINO,AMMINISTRAZIONE LOCALE,00224380162,
91253,14/03/2016 11:51:00 AM,,CANNETO SULL'OGLIO,AMMINISTRAZIONE LOCALE,81001310200,
55360,11/12/2014 06:45:00 PM,11606,PROVINCIA DI MILANO,AMMINISTRAZIONE LOCALE,02120090150,02120090150
80331,05/07/2016 05:01:00 PM,11161,COMUNE DI BRONI,AMMINISTRAZIONE LOCALE,84000230189,00498590181
101544,02/12/2015 09:16:00 PM,,COMUNE DI MANTOVA,AMMINISTRAZIONE LOCALE,00189800204,00189800204
104619,31/08/2016 03:31:00 PM,10574,COMUNE DI INVERIGO,AMMINISTRAZIONE LOCALE,00424960136,
85474,29/07/2015 03:34:00 PM,,BEREGUARDO,AMMINISTRAZIONE LOCALE,00471320184,
11441,14/01/2014 05:12:00 PM,5188,PROVINCIA DI LECCO,AMMINISTRAZIONE LOCALE,92013170136,02193970130
51718,17/11/2014 05:49:00 PM,11014,LODI,AMMINISTRAZIONE LOCALE,84507570152,
58845,19/01/2015 12:37:00 PM,,COMUNE DI PIADENA,AMMINISTRAZIONE LOCALE,81001030196,
98692,21/01/2016 10:52:00 AM,10171,COMUNE DI POGNANO,AMMINISTRAZIONE LOCALE,84002150161,
50934,17/11/2014 05:46:00 PM,10599,MARIANO COMENSE,AMMINISTRAZIONE LOCALE,81001190131,
24262,21/01/2014 10:59:00 AM,,COMUNE DI CALVIGNANO,AMMINISTRAZIONE LOCALE,86003250189,
8000,10/06/2013 06:08:00 PM,11455,COMUNE DI CISLAGO,AMMINISTRAZIONE LOCALE,00308220128,
130805,12/04/2016 10:38:00 AM,945655,UNIONE DI COMUNI LOMBARDA TERRE D'OGLIO,AMMINISTRAZIONE LOCALE,93068950208,93068950208
155496,29/11/2016 03:15:00 PM,10504,COMUNE DI CARUGO,AMMINISTRAZIONE LOCALE,00698230133,
46070,06/08/2014 02:28:00 PM,,COMUNE DI ANNICCO,AMMINISTRAZIONE LOCALE,00304860190,
104227,25/08/2016 05:18:00 PM,11007,COMUNE DI LENTATE SUL SEVESO,AMMINISTRAZIONE LOCALE,83000890158,
97915,20/11/2015 03:35:00 PM,10759,COMUNE DI MALAGNINO,AMMINISTRAZIONE LOCALE,00307050195,
134601,25/07/2016 05:36:00 PM,11110,TREZZO SULL'ADDA,AMMINISTRAZIONE LOCALE,83502130152,03252770155
134203,18/07/2016 12:08:00 PM,11402,COMUNE DI VERCEIA,AMMINISTRAZIONE LOCALE,00104660147,00104660147
38219,29/04/2014 10:28:00 AM,,COMUNE DI CASALPUSTERLENGO,AMMINISTRAZIONE LOCALE,01507990156,
48019,07/10/2014 01:53:00 PM,,COMUNE DI BERGAMO,AMMINISTRAZIONE LOCALE,80034840167,00636460164
157417,05/12/2016 11:43:00 AM,10812,COMUNE DI TRESCORE CREMASCO,AMMINISTRAZIONE LOCALE,00265370197,00265370197
130534,30/03/2016 02:22:00 PM,11299,COMUNE DI TRAVACO' SICCOMARIO (PV),AMMINISTRAZIONE LOCALE,00468090188,
46415,08/08/2014 09:20:00 AM,11273,COMUNE DI SAN GIORGIO DI LOMELLINA,AMMINISTRAZIONE LOCALE,83001710181,
97865,19/01/2016 12:17:00 PM,11539,COMUNE DI VARESE,AMMINISTRAZIONE LOCALE,00441340122,
52259,21/11/2014 01:48:00 PM,11314,VIGEVANO,AMMINISTRAZIONE LOCALE,85001870188,
186799,14/03/2017 06:37:00 PM,10728,COMUNE DI CASTELLEONE,AMMINISTRAZIONE LOCALE,00298510199,00298510199
97624,14/01/2016 05:01:00 PM,10208,COMUNE DI SOVERE,AMMINISTRAZIONE LOCALE,00347880163,
11558,28/11/2016 10:07:00 AM,658873,Comunità Montana Valli del Lario e del Ceresio,AMMINISTRAZIONE LOCALE,93011440133,03215870134
150169,21/11/2016 05:33:00 PM,,SETTIMO MILANESE,AMMINISTRAZIONE LOCALE,01315140150,
97610,20/11/2015 03:35:00 PM,10191,COMUNE DI SAN GIOVANNI BIANCO,AMMINISTRAZIONE LOCALE,00324100163,
221875,29/09/2017 12:37:00 PM,,COMUNE DI ARCORE,AMMINISTRAZIONE LOCALE,87003290159,
104541,31/08/2016 04:26:00 PM,10437,COMUNE DI TORBOLE CASAGLIA,AMMINISTRAZIONE LOCALE,00855080172,
50585,17/11/2014 05:46:00 PM,10279,BRESCIA,AMMINISTRAZIONE LOCALE,00761890177,
98264,18/01/2016 03:39:00 PM,11025,COMUNE DI MASSALENGO,AMMINISTRAZIONE LOCALE,84502940152,
228119,17/11/2017 11:12:00 AM,,CASTEL MELLA,AMMINISTRAZIONE LOCALE,00886000173,
134295,19/07/2016 02:26:00 PM,,COMUNE DI CANNETO SULL'OGLIO,AMMINISTRAZIONE LOCALE,81001310200,
50493,17/11/2014 05:46:00 PM,10457,ABBADIA LARIANA,AMMINISTRAZIONE LOCALE,83007090133,
223003,02/10/2017 03:49:00 PM,10367,NAVE,AMMINISTRAZIONE LOCALE,00000000000,
145332,14/10/2016 10:26:00 AM,814748,UNIONE DEI COMUNI DI VERRUA PO E REA,AMMINISTRAZIONE LOCALE,02385690181,02385690181
222414,29/09/2017 03:56:00 PM,11061,PIEVE EMANUELE,AMMINISTRAZIONE LOCALE,00000000000,
14660,08/08/2013 11:09:00 AM,10144,COMUNE DI MORENGO,AMMINISTRAZIONE LOCALE,83001310164,
212699,26/06/2017 04:27:00 PM,,COMUNE DI BORDOLANO,AMMINISTRAZIONE LOCALE,00305100190,
98352,20/11/2015 04:24:00 PM,10306,COMUNE DI COCCAGLIO,AMMINISTRAZIONE LOCALE,00821390176,
49422,30/10/2014 03:46:00 PM,11006,LEGNANO,AMMINISTRAZIONE LOCALE,00807960158,
49508,30/10/2014 03:46:00 PM,10883,SUZZARA,AMMINISTRAZIONE LOCALE,00178480208,
97820,19/01/2016 11:56:00 AM,11464,COMUNE DI CUGLIATE FABIASCO,AMMINISTRAZIONE LOCALE,84003010125,
38194,30/06/2014 11:35:00 AM,,COMUNE DI VERANO BRIANZA,AMMINISTRAZIONE LOCALE,00985870963,
57378,23/12/2015 08:35:00 AM,11137,Comune di Zibido San Giacomo,AMMINISTRAZIONE LOCALE,80102330158,05067450154
228262,17/11/2017 11:12:00 AM,,VIGEVANO,AMMINISTRAZIONE LOCALE,85001870188,
226155,30/10/2017 10:22:00 AM,24030,COMUNITA' MONTANA VALTELLINA DI MORBEGNO,AMMINISTRAZIONE LOCALE,91000680149,00813700143
53056,02/12/2014 03:05:00 PM,13609,C.M. LARIO INTELVESE,AMMINISTRAZIONE LOCALE,95021750138,
98993,25/01/2016 11:20:00 AM,11131,COMUNE DI VIMERCATE,AMMINISTRAZIONE LOCALE,02026560157,
54442,05/12/2014 10:36:00 AM,11276,SANTA CRISTINA E BISSONE,AMMINISTRAZIONE LOCALE,00414310185,
28674,20/02/2014 10:36:00 AM,,COMUNE DI LISSONE,AMMINISTRAZIONE LOCALE,02968150157,
161499,15/02/2017 03:43:00 PM,,Comune di San Donato Milanese (MI),AMMINISTRAZIONE LOCALE,00828590158,
33564,05/02/2014 11:47:00 AM,,Comune di Albavilla,AMMINISTRAZIONE LOCALE,00688320134,
7728,14/01/2014 12:28:00 PM,11401,Comune di Val Masino (SO),AMMINISTRAZIONE LOCALE,00090870148,
58810,19/01/2015 12:05:00 PM,,COMUNE DI ARCENE,AMMINISTRAZIONE LOCALE,00657640165,
225760,20/10/2017 01:18:00 PM,10958,COMUNE DI CERNUSCO S/N,AMMINISTRAZIONE LOCALE,01217430154,
135291,05/08/2016 07:38:00 AM,10739,COMUNE DI CREMONA,AMMINISTRAZIONE LOCALE,00297960197,
39061,15/05/2014 11:18:00 AM,,COMUNE DI MARTINENGO,AMMINISTRAZIONE LOCALE,00683770168,
229833,22/11/2017 03:40:00 PM,,COMUNITA' MONTANA DELLA VALCHIAVENNA,AMMINISTRAZIONE LOCALE,81001550144,00576020143
159358,23/12/2016 03:15:00 PM,11411,COMUNE DI AZZATE,AMMINISTRAZIONE LOCALE,00308140128,00308140128
104076,01/02/2016 11:03:00 AM,,COMUNE DI LOMELLO,AMMINISTRAZIONE LOCALE,00485840185,
29560,24/03/2014 11:16:00 AM,508156,UC LARIO E MONTI,AMMINISTRAZIONE LOCALE,03042240139,03042240139
212244,12/06/2017 05:12:00 PM,13613,CM VALCHIAVENNA,AMMINISTRAZIONE LOCALE,81001550144,00576020143
51853,17/11/2014 05:49:00 PM,11034,MILANO,AMMINISTRAZIONE LOCALE,01199250158,
81094,20/05/2015 09:52:00 AM,,COMUNE DI BUSTO GAROLFO,AMMINISTRAZIONE LOCALE,00873100150,
235976,29/11/2017 09:12:00 AM,10357,COMUNE DI MAZZANO,AMMINISTRAZIONE LOCALE,00855610176,00855610176
213158,26/06/2017 04:27:00 PM,,COMUNE DI VANZAGO,AMMINISTRAZIONE LOCALE,03351920156,
50864,17/11/2014 05:46:00 PM,11007,LENTATE SUL SEVESO,AMMINISTRAZIONE LOCALE,83000890158,
98995,20/11/2015 04:24:00 PM,221795,UNIONE DI COMUNI LOMBARDA 'OLTRE ADDA LODIGIANO',AMMINISTRAZIONE LOCALE,92539460151,
50559,17/11/2014 05:46:00 PM,11421,BODIO LOMNAGO,AMMINISTRAZIONE LOCALE,00250430121,
186804,14/03/2017 06:37:00 PM,10905,COMUNE DI BELLUSCO,AMMINISTRAZIONE LOCALE,03352640159,00749010963
38053,05/05/2014 03:18:00 PM,,COMUNE DI TORRE BOLDONE,AMMINISTRAZIONE LOCALE,00315250167,
54127,05/12/2014 10:36:00 AM,11134,VIZZOLO PREDABISSI,AMMINISTRAZIONE LOCALE,84503700159,
186612,05/09/2017 11:59:00 AM,10934,COMUNE DI CANEGRATE,AMMINISTRAZIONE LOCALE,00835500158,00835500158
38066,30/06/2014 12:01:00 PM,,COMUNE DI ALZATE BRIANZA,AMMINISTRAZIONE LOCALE,00613570134,
101550,02/12/2015 09:16:00 PM,,PROVINCIA DI MONZA E DELLA BRIANZA,AMMINISTRAZIONE LOCALE,94616010156,06894190963
51404,17/11/2014 05:49:00 PM,10273,BOTTICINO,AMMINISTRAZIONE LOCALE,00600950174,
45906,20/04/2015 07:52:00 PM,,"Comune di Milano - Civiche Raccolte storiche, Milano",AMMINISTRAZIONE LOCALE,01199250158,
45691,04/08/2014 04:47:00 PM,11601,Provincia di Bergamo,AMMINISTRAZIONE LOCALE,80004870160,00639600162
90203,31/08/2015 12:08:00 PM,,COMUNE DI BERGAMO,AMMINISTRAZIONE LOCALE,80034840167,
50056,07/11/2014 11:24:00 AM,,COMUNE DI BRESCIA,AMMINISTRAZIONE LOCALE,00761890177,
54755,05/12/2014 11:11:00 AM,10994,COMUNE DI GESSATE,AMMINISTRAZIONE LOCALE,00973680150,00973680150
212867,26/06/2017 04:27:00 PM,,COMUNE DI FILAGO,AMMINISTRAZIONE LOCALE,00286540166,
97815,19/01/2016 11:54:00 AM,11456,COMUNE DI CITTIGLIO,AMMINISTRAZIONE LOCALE,00254640121,
93365,05/10/2015 02:19:00 PM,,LESMO,AMMINISTRAZIONE LOCALE,03340310154,
98157,20/11/2015 03:35:00 PM,10832,COMUNE DI CASTEL D'ARIO,AMMINISTRAZIONE LOCALE,00413950205,
236624,30/11/2017 09:26:00 AM,11392,COMUNE DI TEGLIO,AMMINISTRAZIONE LOCALE,00114190143,00114190143
222646,29/09/2017 04:11:00 PM,11327,ZINASCO,AMMINISTRAZIONE LOCALE,00000000000,
23994,07/11/2013 04:48:00 PM,,COMUNE DI LECCO,AMMINISTRAZIONE LOCALE,00623530136,
46631,13/08/2014 10:47:00 AM,49450911,PROVINCIA DI LECCO,AMMINISTRAZIONE LOCALE,92013170136,02193970130
130059,22/02/2016 11:11:00 AM,10848,Comune di Mantova,AMMINISTRAZIONE LOCALE,00189800204,
55351,11/12/2014 05:41:00 PM,,COMUNITA' MONTANA ALTA VALTELLINA,AMMINISTRAZIONE LOCALE,92002450143,
98093,20/11/2015 03:35:00 PM,10497,COMUNE DI CANTU',AMMINISTRAZIONE LOCALE,00233930130,
97866,20/11/2015 03:35:00 PM,11540,COMUNE DI VEDANO OLONA,AMMINISTRAZIONE LOCALE,00317720126,
51255,17/11/2014 05:47:00 PM,10223,TREVIGLIO,AMMINISTRAZIONE LOCALE,00230810160,
38198,30/06/2014 11:33:00 AM,,COMUNE DI ERBUSCO,AMMINISTRAZIONE LOCALE,00759960172,
222919,02/10/2017 03:49:00 PM,10283,CALVAGESE DELLA RIVIERA,AMMINISTRAZIONE LOCALE,00000000000,
51759,17/11/2014 05:49:00 PM,10848,MANTOVA,AMMINISTRAZIONE LOCALE,00189800204,
133012,02/05/2017 12:25:00 PM,,COMUNE DI SESTO SAN GIOVANNI,AMMINISTRAZIONE LOCALE,02253930156,00732210968
130729,12/04/2016 10:26:00 AM,216047,UNIONE DELLA PRESOLANA,AMMINISTRAZIONE LOCALE,90017990160,02995250160
92681,05/10/2015 02:15:00 PM,,CENATE SOPRA,AMMINISTRAZIONE LOCALE,00562130161,
12964,10/07/2013 03:06:00 PM,10027,Comune di Bianzano,AMMINISTRAZIONE LOCALE,,00633530167
58210,08/01/2015 03:07:00 PM,,COMUNE DI PONTE NIZZA,AMMINISTRAZIONE LOCALE,00341500189,
104130,01/02/2016 11:03:00 AM,,COMUNE DI LEGGIUNO,AMMINISTRAZIONE LOCALE,00256410127,
39062,15/05/2014 11:18:00 AM,,COMUNE DI BERZO INFERIORE,AMMINISTRAZIONE LOCALE,00903350171,
91403,24/09/2015 11:22:00 AM,11523,COMUNE DI SAMARATE (VA),AMMINISTRAZIONE LOCALE,00504690124,00504690124
53940,05/12/2014 10:36:00 AM,10520,CERMENATE,AMMINISTRAZIONE LOCALE,00550440135,
14670,08/08/2013 11:09:00 AM,10349,COMUNE DI MAIRANO,AMMINISTRAZIONE LOCALE,00855410171,
27325,15/11/2013 11:27:00 AM,,COMUNITA' MONTANA VALTELLINA DI TIRANO,AMMINISTRAZIONE LOCALE,92002800149,
58202,08/01/2015 02:47:00 PM,,COMUNE DI CORVINO SAN QUIRICO,AMMINISTRAZIONE LOCALE,00460370182,
85950,29/07/2015 03:34:00 PM,,MONTE ISOLA,AMMINISTRAZIONE LOCALE,00830780177,
101686,03/12/2015 03:35:00 PM,,COMUNE DI MANTOVA,AMMINISTRAZIONE LOCALE,00189800204,
29534,02/12/2013 05:31:00 PM,221795,UNIONE DI COMUNI LOMBARDA 'OLTRE ADDA LODIGIANO',AMMINISTRAZIONE LOCALE,92539460151,
86294,29/07/2015 03:34:00 PM,,VIGEVANO,AMMINISTRAZIONE LOCALE,85001870188,
47126,09/09/2014 04:53:00 PM,,COMUNE DI ZOGNO,AMMINISTRAZIONE LOCALE,00276180163,
157377,05/12/2016 11:43:00 AM,10877,San Martino dall'Argine,AMMINISTRAZIONE LOCALE,00416220200,00416220200
104371,19/09/2016 03:29:00 PM,10139,COMUNE DI MISANO DI GERA D'ADDA,AMMINISTRAZIONE LOCALE,00246380166,
14243,05/08/2013 05:14:00 PM,10440,Comune di Tremosine,AMMINISTRAZIONE LOCALE,00860940170,
228427,22/11/2017 09:23:00 AM,,COMUNITA' MONTANA VALTELLINA DI TIRANO,AMMINISTRAZIONE LOCALE,92002800149,00720240142
134918,27/07/2016 10:26:00 AM,,MONTICHIARI,AMMINISTRAZIONE LOCALE,00645400177,
213166,26/06/2017 04:27:00 PM,,COMUNE DI VENEGONO INFERIORE,AMMINISTRAZIONE LOCALE,00309250124,
93437,06/10/2015 12:47:00 PM,663836,CM LARIO ORIENTALE E VALLE SAN MARTINO,AMMINISTRAZIONE LOCALE,92058600138,
97412,20/11/2015 02:52:00 PM,10495,COMUNE DI CALCO,AMMINISTRAZIONE LOCALE,85001510131,
38233,29/04/2014 10:28:00 AM,,COMUNE DI PIZZIGHETTONE,AMMINISTRAZIONE LOCALE,80003610195,
77846,31/03/2015 10:03:00 AM,,COMUNE DI SEGRATE,AMMINISTRAZIONE LOCALE,83503670156,
226659,06/11/2017 12:42:00 PM,222999,UNIONE DEI COMUNI LOMBARDA DELLA VALMALENCO,AMMINISTRAZIONE LOCALE,00792920142,00792920142
49364,30/10/2014 03:46:00 PM,11437,CARDANO AL CAMPO,AMMINISTRAZIONE LOCALE,00221730120,
52417,21/11/2014 01:48:00 PM,10059,CASAZZA,AMMINISTRAZIONE LOCALE,80016780167,
39082,06/08/2014 11:19:00 AM,,COMUNE DI PASSIRANO,AMMINISTRAZIONE LOCALE,00455600171,
46099,06/08/2014 02:28:00 PM,,COMUNE DI MARCIGNAGO,AMMINISTRAZIONE LOCALE,00520490186,
54393,05/12/2014 10:36:00 AM,11168,CASANOVA LONATI,AMMINISTRAZIONE LOCALE,84000550180,
226529,03/11/2017 12:54:00 PM,11332,ARDENNO,AMMINISTRAZIONE LOCALE,00114430143,
186667,14/03/2017 06:27:00 PM,250082,"UNIONE DEI COMUNI DI CASALBUTTANO, CORTE DE CORTESI E BORDOLANO",AMMINISTRAZIONE LOCALE,01280380195,01280380195
54556,05/12/2014 10:36:00 AM,10870,RONCOFERRARO,AMMINISTRAZIONE LOCALE,80001670209,
54159,05/12/2014 10:36:00 AM,10045,CALCIO,AMMINISTRAZIONE LOCALE,00372530162,
85850,29/07/2015 03:34:00 PM,,LANDRIANO,AMMINISTRAZIONE LOCALE,00414560185,
47318,17/09/2014 01:44:00 PM,333619,COMUNE DI ALBESE CON CASSANO,AMMINISTRAZIONE LOCALE,00654470137,00654470137
92691,05/10/2015 02:15:00 PM,,CETO,AMMINISTRAZIONE LOCALE,81002490175,
98650,20/11/2015 04:24:00 PM,10108,COMUNE DI FORNOVO SAN GIOVANNI,AMMINISTRAZIONE LOCALE,84002310161,
8170,10/06/2013 06:08:00 PM,,COMUNE DI ROMAGNESE,AMMINISTRAZIONE LOCALE,00475450185,
98250,18/01/2016 03:33:00 PM,10997,COMUNE DI GRAFFIGNANA,AMMINISTRAZIONE LOCALE,84504680152,
45280,20/12/2017 12:07:00 PM,10054,COMUNE DI CARAVAGGIO - RN FONTANILE BRANCALEONE,AMMINISTRAZIONE LOCALE,00272830167,
51855,17/11/2014 05:49:00 PM,11034,MILANO,AMMINISTRAZIONE LOCALE,01199250158,
98385,20/11/2015 04:24:00 PM,10363,COMUNE DI MONTICHIARI,AMMINISTRAZIONE LOCALE,00645400177,
159377,23/12/2016 03:15:00 PM,13604,COMUNITA' MONTANA DI VALLECAMONICA,AMMINISTRAZIONE LOCALE,01766100984,01766100984
98141,20/11/2015 03:35:00 PM,10679,COMUNE DI TAVERNERIO,AMMINISTRAZIONE LOCALE,00630080133,
54405,05/12/2014 10:36:00 AM,11185,CHIGNOLO PO,AMMINISTRAZIONE LOCALE,00439130188,
102535,11/12/2015 01:02:00 PM,,COMUNE DI MOIO DE' CALVI,AMMINISTRAZIONE LOCALE,00650770167,00650770167
102714,15/12/2015 03:35:00 PM,10585,COMUNE DI LIPOMO,AMMINISTRAZIONE LOCALE,00533010138,
221742,29/09/2017 09:27:00 AM,11531,TAINO,AMMINISTRAZIONE LOCALE,00283550127,
80328,04/05/2015 05:33:00 PM,10738,COMUNE DI CREMA,AMMINISTRAZIONE LOCALE,00111540191,00111540191
14535,18/09/2013 08:38:00 AM,,Comune di Dubino,AMMINISTRAZIONE LOCALE,00118940147,00118940147
85770,29/07/2015 03:34:00 PM,,ERVE,AMMINISTRAZIONE LOCALE,00326840162,
92570,05/10/2015 02:15:00 PM,,BREMBATE DI SOPRA,AMMINISTRAZIONE LOCALE,82001410164,
96189,12/12/2017 03:39:00 PM,,COMUNE DI VARESE,AMMINISTRAZIONE LOCALE,00441340122,
38146,05/05/2014 03:00:00 PM,,COMUNE DI CASTENEDOLO,AMMINISTRAZIONE LOCALE,00464720176,
222389,29/09/2017 03:56:00 PM,11018,MAGENTA,AMMINISTRAZIONE LOCALE,00000000000,
53862,05/12/2014 10:36:00 AM,11482,GOLASECCA,AMMINISTRAZIONE LOCALE,00564480127,
8179,10/06/2013 06:08:00 PM,,COMUNE DI ZAVATTARELLO,AMMINISTRAZIONE LOCALE,95002830180,
145391,14/10/2016 12:15:00 PM,10587,COMUNE DI LOCALE VARESINO,AMMINISTRAZIONE LOCALE,00663490134,
4814,10/06/2013 06:06:00 PM,662047,Comunità Montana dei Laghi Bergamaschi,AMMINISTRAZIONE LOCALE,90029430163,03606190167
130757,12/04/2016 10:26:00 AM,11319,VOGHERA,AMMINISTRAZIONE LOCALE,00186490181,00186490181
50673,17/11/2014 05:46:00 PM,10291,CASTELCOVATI,AMMINISTRAZIONE LOCALE,00724220173,
30235,25/03/2014 02:01:00 PM,,COMUNE DI CASTIGLIONE OLONA - PALAZZO BRANDA CASTIGLIONI,AMMINISTRAZIONE LOCALE,00309450120,
46156,06/08/2014 03:10:00 PM,,COMUNE DI BORMIO,AMMINISTRAZIONE LOCALE,00099580144,
213081,26/06/2017 04:27:00 PM,,COMUNE DI SAN GIACOMO DELLE SEGNATE,AMMINISTRAZIONE LOCALE,00453060204,
82062,24/06/2015 10:33:00 AM,10827,CARBONARA DI PO (MN),AMMINISTRAZIONE LOCALE,80005790201,00418200200
14494,14/03/2016 11:43:00 AM,11603,PROVINCIA DI COMO,AMMINISTRAZIONE LOCALE,80004650133,00606750131
104457,01/09/2016 05:26:00 PM,10288,COMUNE DI CAPRIOLO,AMMINISTRAZIONE LOCALE,00635680176,
229828,22/11/2017 12:12:00 PM,,COMUNE DI PAISCO LOVENO,AMMINISTRAZIONE LOCALE,00589400175,00571790989
52257,21/11/2014 01:48:00 PM,11314,VIGEVANO,AMMINISTRAZIONE LOCALE,85001870188,
52211,20/11/2014 02:14:00 PM,11161,COMUNE DI BRONI (PV),AMMINISTRAZIONE LOCALE,84000230189,00498590181
17824,11/10/2013 11:45:00 AM,662923,COMUNITA' MONTANA VALLI DEL LARIO E DEL CERESIO,AMMINISTRAZIONE LOCALE,93011440133,93011440133
211467,23/05/2017 11:34:00 AM,,Consorzio dei Comuni dei Navigli,AMMINISTRAZIONE LOCALE,13157010151,
104386,19/09/2016 03:11:00 PM,10167,COMUNE DI PIARIO,AMMINISTRAZIONE LOCALE,00640710166,
39068,15/05/2014 11:18:00 AM,,COMUNE DI MARCHENO,AMMINISTRAZIONE LOCALE,00881240170,
34721,26/11/2015 11:56:00 AM,11607,Provincia di Pavia,AMMINISTRAZIONE LOCALE,80000030181,00864680186
40048,30/12/2015 04:33:00 PM,10085,COMUNE DI CORTENUOVA,AMMINISTRAZIONE LOCALE,00710830167,
228426,22/11/2017 09:18:00 AM,,COMUNE DI VALDISOTTO,AMMINISTRAZIONE LOCALE,83000910147,00073290140
17650,29/10/2013 03:19:00 PM,,COMUNITA' MONTANA DI VALLE CAMONICA,AMMINISTRAZIONE LOCALE,01766100984,01766100984
236638,30/11/2017 09:26:00 AM,11412,COMUNE DI AZZIO,AMMINISTRAZIONE LOCALE,00605220128,00605220128
33301,30/01/2014 03:56:00 PM,,COMUNE DI RIPALTA ARPINA,AMMINISTRAZIONE LOCALE,00304970197,
45668,04/08/2014 12:25:00 PM,11604,CREMONA,AMMINISTRAZIONE LOCALE,80002130195,
54333,05/12/2014 10:36:00 AM,10365,MURA,AMMINISTRAZIONE LOCALE,00852110170,
8116,10/06/2013 06:08:00 PM,11531,COMUNE DI TAINO,AMMINISTRAZIONE LOCALE,00283550127,
85522,29/07/2015 03:34:00 PM,,BRIOSCO,AMMINISTRAZIONE LOCALE,83000230157,
38051,30/06/2014 12:04:00 PM,,COMUNE DI VIADANA,AMMINISTRAZIONE LOCALE,83000670204,
11556,13/10/2016 03:40:00 PM,301783,COMUNITA MONTANA LARIO INTELVESE,AMMINISTRAZIONE LOCALE,95021750138,11586340157
145350,14/10/2016 10:26:00 AM,958134,UNIONE DI COMUNI CASTELLI MORENICI,AMMINISTRAZIONE LOCALE,90025280208,02475780207
38121,05/05/2014 03:05:00 PM,,COMUNE DI SAN GIOVANNI DEL DOSSO,AMMINISTRAZIONE LOCALE,80004650208,
45585,01/08/2014 01:08:00 PM,252739,UC Spriana e Torre di Santa Maria,AMMINISTRAZIONE LOCALE,93013770149,00816820146
88084,04/08/2015 02:31:00 PM,,COMUNE DI ALBINO,AMMINISTRAZIONE LOCALE,00224380162,
240008,21/12/2017 08:51:00 PM,,COMUNE DI BESANA IN BRIANZA,AMMINISTRAZIONE LOCALE,01556360152,
145346,14/10/2016 10:26:00 AM,161187,UNIONE CAMPOSPINOSO ALBAREDO,AMMINISTRAZIONE LOCALE,01880060189,01880060189
24162,28/10/2013 04:45:00 PM,10456,COMUNE DI ZONE - RN PIRAMIDE DI ZONE,AMMINISTRAZIONE LOCALE,80015590179,
53529,09/10/2015 10:44:00 AM,294708,PROVINCIA DI COMO,AMMINISTRAZIONE LOCALE,80004650133,00606750131
97504,20/11/2015 03:35:00 PM,10050,COMUNE DI CANONICA D'ADDA,AMMINISTRAZIONE LOCALE,00342890167,
14901,17/09/2013 11:37:00 AM,782496,"UC Capizzone, Bedulita, Costa Valle Imagna, Strozza",AMMINISTRAZIONE LOCALE,03682950161,03682950161
51590,17/11/2014 05:49:00 PM,10736,CORTE DE' FRATI,AMMINISTRAZIONE LOCALE,00323930198,
129323,11/02/2016 11:17:00 AM,,CONCOREZZO,AMMINISTRAZIONE LOCALE,03032720157,
